ticker,year,month,industry,assets,current_assets,non_current_assets,cash,trade_receivables,inventories,ppe,intangibles,goodwill,liabilities,current_liabilities,non_current_liabilities,debt_short_term,debt_long_term,borrowings,trade_payables,equity,equity_parent,minority_interest,issued_capital,retained_earnings,revenue,cost_of_sales,gross_profit,distribution_costs,administrative_expense,other_income,other_expense,employee_benefits,operating_income,ebit,finance_income,finance_costs,profit_before_tax,income_tax,net_income,net_income_parent,cfo,depreciation_amortization,capex,investing_cf,dividends_paid,proceeds_from_borrowings,repayment_of_borrowings,financing_cf,net_change_cash,deposits_from_customers,loans_to_customers,eps_basic,eps_diluted,shares_outstanding
NTGCLGAS.SN,2023,12,non_financial,2586979886.0,359712382.0,2227267504.0,231289266.0,99902187.0,7811621.0,1393683034.0,744569994.0,54181623.0,1237942336.0,223860694.0,1014081642.0,82716851.0,209576888.0,292293739.0,47070803.0,1349037550.0,859561401.0,489476149.0,508257050.0,130890020.0,782674839.0,482199795.0,300475044.0,,66954065.0,1343591.0,1328712.0,26109658.0,232281854.0,208384927.0,29690789.0,42059577.0,208384927.0,49149978.0,159234949.0,94451300.0,287386690.0,64398368.0,-47547271.0,-49077741.0,96037612.0,6511024.0,,-177007568.0,43555241.0,,,44.95,,0.0
NTGCLGAS.SN,2024,12,non_financial,2757488143.0,358855262.0,2398632881.0,226730647.0,97798389.0,8139070.0,1537690630.0,739607513.0,54181623.0,1126088383.0,200434471.0,925653912.0,112676714.0,177640248.0,290316962.0,53616573.0,1631399760.0,1039575583.0,591824177.0,508257050.0,252980801.0,884873768.0,418834180.0,466039588.0,,76562942.0,1120676.0,2070837.0,27682881.0,436114993.0,482670879.0,22820059.0,-31181770.0,482670879.0,121336742.0,361334137.0,219810595.0,298166880.0,63168553.0,-60999906.0,-46935627.0,211608928.0,1075414.0,-15535574.0,-258699602.0,-4558619.0,,,104.61,,0.0
NTGCLGAS.SN,2025,12,non_financial,2719290712.0,321470653.0,2397820059.0,174952737.0,93252921.0,9150118.0,1518727358.0,737544233.0,54181623.0,1202368306.0,355812249.0,846556057.0,78451863.0,206020410.0,284472273.0,93028256.0,1516922406.0,960835905.0,556086501.0,508257050.0,209543816.0,838308885.0,497762656.0,340546229.0,497762656.0,77906270.0,936426.0,2151518.0,31147562.0,280650247.0,314288746.0,20690491.0,35442323.0,314288746.0,79254044.0,235034702.0,146974035.0,223793794.0,68231326.0,-48383447.0,-53977471.0,304800696.0,198170214.0,-80122149.0,-228660864.0,-51777910.0,,,69.95,,2101150643.0
PARAUCO.SN,2011,12,non_financial,941239282000.0,174255824000.0,766983458000.0,136429524000.0,14932882000.0,,2899402000.0,10702428000.0,3029748000.0,437658573000.0,60183204000.0,377475369000.0,,,,17736846000.0,503580709000.0,454765934000.0,48814775000.0,233643412000.0,234807481000.0,86344700000.0,16654626000.0,69690074000.0,,10794114000.0,7050103000.0,,,43091585000.0,48970266000.0,4255231000.0,15929206000.0,48970266000.0,5878681000.0,43091585000.0,40787224000.0,52725782000.0,,-50518613000.0,-56470716000.0,27102734000.0,37691433000.0,,54787172000.0,51133266000.0,,,64.48,63.69,
PARAUCO.SN,2012,12,non_financial,1075809419000.0,147869845000.0,927939574000.0,104289751000.0,22890654000.0,,2693057000.0,19222106000.0,2963790000.0,485570364000.0,74703807000.0,410866557000.0,31289572000.0,332422751000.0,363712323000.0,20412474000.0,590239055000.0,472432567000.0,117806488000.0,233643412000.0,251255091000.0,100501688000.0,20274456000.0,80227232000.0,,10645806000.0,-2933697000.0,,11547921000.0,66647729000.0,66762994000.0,7606739000.0,19593023000.0,66762994000.0,22406155000.0,44356839000.0,36417448000.0,60438604000.0,1726620000.0,-568804000.0,-93901932000.0,20086314000.0,16005504000.0,,-1196311000.0,-32139773000.0,,,52.06,51.09,702747000.0
PARAUCO.SN,2013,12,non_financial,1201955776000.0,117107583000.0,1084848193000.0,68945796000.0,18886264000.0,,2724423000.0,30617283000.0,15629318000.0,566648788000.0,76063761000.0,490585027000.0,,,,20427945000.0,635306988000.0,510343925000.0,124963063000.0,233643412000.0,290550081000.0,107318830000.0,22307202000.0,85011628000.0,,13336635000.0,-6393858000.0,,12635147000.0,65281135000.0,58827633000.0,3983554000.0,19150007000.0,58827633000.0,8811313000.0,50016320000.0,55280589000.0,62229131000.0,2781490000.0,-910576000.0,-143855446000.0,19498157000.0,177874969000.0,,49717660000.0,-34836493000.0,,,79.03,77.56,702747000.0
PARAUCO.SN,2014,12,non_financial,1413757605.0,161736457.0,1252021148.0,110061086.0,19959586.0,,2836519.0,31133974.0,16383094.0,633630520.0,95651379.0,537979141.0,,,,28379202.0,780127085.0,637883266.0,142243819.0,336925246.0,309444765.0,125886312.0,28606149.0,97280163.0,,15315325.0,-1460204.0,,16385615.0,80504634.0,72537170.0,4605580.0,25825240.0,72537170.0,11744400.0,60792770.0,57749400.0,81016428.0,3588802.0,-807381.0,-119152156.0,25211472.0,90798328.0,,77374151.0,41115291.0,,,73.27,71.1,817747000.0
PARAUCO.SN,2015,12,non_financial,1671939235.0,198448410.0,1473490825.0,114224711.0,26155137.0,,3076097.0,31350026.0,13089116.0,895535830.0,125166557.0,770369273.0,,,,27226571.0,776403405.0,656371052.0,120032353.0,338573354.0,321680121.0,146210509.0,33731080.0,112479429.0,,14955558.0,-4138296.0,,18653545.0,93385575.0,89834242.0,3537871.0,30189637.0,89834242.0,18083655.0,71750587.0,60087742.0,76428216.0,3003213.0,-531656.0,-239366196.0,24569973.0,99264244.0,-72662642.0,158105999.0,4163625.0,,,73.54,71.48,819465000.0
PARAUCO.SN,2016,12,non_financial,1959020269.0,228714059.0,1730306210.0,158808701.0,29279735.0,,3837850.0,30805173.0,15073931.0,1060075732.0,154792928.0,905282804.0,,,,38281376.0,898944537.0,762392181.0,136552356.0,412551905.0,363828002.0,160133807.0,37683430.0,122450377.0,,15539955.0,-3899335.0,,19562854.0,103011087.0,126992011.0,6907193.0,36388511.0,126992011.0,38677916.0,88314095.0,70114257.0,97761486.0,3584840.0,-635394.0,-160142949.0,29286544.0,118848747.0,-143169810.0,107192503.0,44583990.0,,,80.13,76.6,893863060.0
PARAUCO.SN,2017,12,non_financial,2078574190.0,230266919.0,1848307271.0,146599021.0,28990488.0,,10222368.0,29018027.0,14881438.0,1137804771.0,94405776.0,1043398995.0,,,,41203712.0,940769419.0,798174870.0,142594549.0,416047240.0,416884616.0,182215067.0,39346715.0,142868352.0,,16552007.0,-3554250.0,,21989778.0,122762095.0,142844424.0,5730163.0,38086741.0,142844424.0,43376855.0,99467569.0,88989529.0,116387865.0,3909653.0,-1101957.0,-98736362.0,31779351.0,75208377.0,-67690230.0,-27497475.0,-12209680.0,,,,,897746765.0
PARAUCO.SN,2018,12,non_financial,2378100049.0,364167584.0,2013932465.0,281223537.0,30216487.0,,13370957.0,32489378.0,16318426.0,1300072309.0,190331991.0,1109740318.0,,,,51316871.0,1078027740.0,919826325.0,158201415.0,420016646.0,497557779.0,189618287.0,39437276.0,150181011.0,,15807825.0,32646712.0,10021080.0,22990803.0,156998818.0,170848592.0,7975774.0,36627127.0,170848592.0,47459179.0,123389413.0,117863488.0,135747964.0,3343892.0,-2809385.0,-23177778.0,34749046.0,77644001.0,-121390212.0,19184389.0,134624516.0,,,130.97,129.5,902157216.0
PARAUCO.SN,2019,12,non_financial,2692357614.0,409922039.0,2282435575.0,315434937.0,35040712.0,,40682406.0,21363261.0,3258204.0,1517100776.0,321246233.0,1195854543.0,,,,49463827.0,1175256838.0,1064448479.0,110808359.0,423575312.0,590004152.0,205612761.0,39962704.0,165650057.0,,19847060.0,49131361.0,10993318.0,24406498.0,183941040.0,141462276.0,11444462.0,40046031.0,141462276.0,36819653.0,104642623.0,93393722.0,147582670.0,4758562.0,-1056599.0,-92268825.0,40135314.0,315144485.0,-202968978.0,-31557339.0,34211400.0,,,103.29,102.64,905715882.0
PARAUCO.SN,2020,12,non_financial,2687663249.0,426919721.0,2260743528.0,357032449.0,27006348.0,,27088483.0,15716684.0,2732697.0,1600038758.0,93861631.0,1506177127.0,,,,26779049.0,1087624491.0,978269482.0,109355009.0,423575312.0,569613459.0,125851928.0,31697506.0,94154422.0,,33824242.0,34605031.0,20132885.0,21705005.0,74802326.0,14993617.0,7494326.0,49812899.0,14993617.0,10744934.0,4248683.0,1846222.0,64053681.0,5260335.0,-6105755.0,-63326469.0,23741825.0,315670606.0,-270250857.0,55539066.0,41597512.0,,,2.01,2.03,905715882.0
PARAUCO.SN,2021,12,non_financial,2775897576.0,368697544.0,2407200032.0,298662384.0,30373820.0,,34072520.0,15330884.0,2809376.0,1485634611.0,169075333.0,1316559278.0,,,,46712695.0,1290262965.0,1077424538.0,212838427.0,423575312.0,603242745.0,169859243.0,36962652.0,132896591.0,,18605169.0,45774062.0,10927126.0,25629590.0,149138358.0,68471589.0,4982333.0,43117522.0,68471589.0,20526825.0,47944764.0,23438353.0,124978789.0,4716898.0,-4069023.0,-77807160.0,6230026.0,6047434.0,-122579153.0,-105358910.0,-60264626.0,,,25.88,25.88,905715882.0
PARAUCO.SN,2022,12,non_financial,2938210602.0,316127718.0,2622082884.0,243042950.0,28109399.0,,33391525.0,17924912.0,2871036.0,1582145524.0,191652165.0,1390493359.0,,,,48455512.0,1356065078.0,1144928854.0,211136224.0,423575312.0,690020894.0,243119543.0,55126662.0,187992881.0,,22424419.0,110955871.0,4892225.0,32459153.0,271632108.0,182884070.0,24079763.0,48218849.0,182884070.0,45332097.0,137551973.0,101031635.0,169184125.0,5128376.0,-158637.0,-78846170.0,33888647.0,34104935.0,-64760212.0,-143019487.0,-55619434.0,,,111.55,111.55,905715882.0
PARAUCO.SN,2023,12,non_financial,3482971147.0,420724391.0,3062246756.0,319187003.0,31771009.0,,36099079.0,20738022.0,4366943.0,1852010714.0,260905891.0,1591104823.0,,,,62689559.0,1630960433.0,1298911303.0,332049130.0,423575312.0,758815939.0,264312607.0,53309521.0,211003086.0,,28124527.0,58061364.0,12277967.0,35567212.0,228661956.0,180500145.0,30944746.0,59234605.0,180500145.0,51385259.0,129114886.0,112345334.0,184720129.0,5280938.0,-1166451.0,-170355186.0,52078008.0,107578156.0,-64475368.0,52297013.0,76144053.0,,,124.04,124.04,905715882.0
PARAUCO.SN,2024,12,non_financial,3930479526.0,528036127.0,3402443399.0,387091464.0,29227841.0,,13954240.0,18006214.0,1263836.0,2142432261.0,296359983.0,1846072278.0,,,,73765052.0,1788047265.0,1464457742.0,323589523.0,423575312.0,853993801.0,316775711.0,61771615.0,255004096.0,,33796163.0,60955128.0,11056774.0,40886903.0,271106287.0,208580311.0,30691103.0,66790173.0,208580311.0,59038732.0,149541579.0,120571308.0,219208213.0,6518906.0,-5107316.0,-190997618.0,62661106.0,146429900.0,-124648318.0,36412322.0,67904461.0,,,133.12,133.12,905715882.0
PARAUCO.SN,2025,12,non_financial,4284682595.0,274033137.0,4010649458.0,153099714.0,29336250.0,,20104671.0,21061725.0,1263836.0,2327799886.0,278117654.0,2049682232.0,,,,76741400.0,1956882709.0,1594521872.0,362360837.0,423575312.0,952348436.0,383792582.0,78984734.0,304807848.0,,37314108.0,78078965.0,17224574.0,49096250.0,328348131.0,272450287.0,17789195.0,67646806.0,272450287.0,58653983.0,213796304.0,149972703.0,279388102.0,4739590.0,-4207519.0,-407703045.0,81908050.0,139473001.0,-176092599.0,-109005645.0,-233991750.0,,,165.58,165.58,905715882.0
PAZ.SN,2012,12,non_financial,260202053000.0,145823226000.0,114378827000.0,25311039000.0,20111851000.0,91644248000.0,6176102000.0,5722508000.0,3070076000.0,175898987000.0,80044581000.0,95854406000.0,54371571000.0,47797401000.0,102168972000.0,18015001000.0,84303066000.0,81472577000.0,2830489000.0,52057363000.0,18441133000.0,114269069000.0,84338469000.0,29930600000.0,,17661476000.0,402448000.0,116806000.0,5898604000.0,11424458000.0,7668220000.0,1429787000.0,4105854000.0,7668220000.0,1220494000.0,6211545000.0,5504965000.0,23038013000.0,1658838000.0,-986863000.0,-922877000.0,171493000.0,44095717000.0,-58219960000.0,-14018721000.0,8096415000.0,,,19.55,0.0,281619203.0
PAZ.SN,2013,12,non_financial,246684685000.0,128025920000.0,118658765000.0,23468098000.0,9885628000.0,91575573000.0,2836573000.0,4238116000.0,2163526000.0,157404934000.0,105103330000.0,52301604000.0,69460354000.0,24930602000.0,94390956000.0,20995558000.0,89279751000.0,89138285000.0,141466000.0,52118489000.0,26178723000.0,88282031000.0,66104401000.0,22177630000.0,,10552039000.0,673473000.0,11256408000.0,,10420516000.0,13378378000.0,1297581000.0,1483463000.0,13378378000.0,2378006000.0,11000372000.0,11053700000.0,-7067947000.0,1413600000.0,-280210000.0,444570000.0,1655428000.0,64894615000.0,-53327609000.0,9891319000.0,3267942000.0,,,39.22,39.22,281855702.0
PAZ.SN,2014,12,non_financial,310254462.0,197475699.0,112778763.0,35592682.0,36201255.0,120346882.0,2425681.0,2483180.0,857900.0,202834050.0,130280229.0,72553821.0,83329902.0,47082367.0,130412269.0,14752264.0,107420412.0,106533615.0,886797.0,52492611.0,41478556.0,125658547.0,88931541.0,36727006.0,,9828916.0,157693.0,8744350.0,,25527352.0,26992281.0,973364.0,1005703.0,26992281.0,4482498.0,22509783.0,21349816.0,-21374866.0,1084566.0,-401602.0,752903.0,3316110.0,78429426.0,-47572307.0,32746547.0,12124584.0,,,75.58,75.58,283369203.0
PAZ.SN,2015,12,non_financial,347607938.0,209408476.0,138199462.0,38181773.0,39927568.0,117784903.0,1066117.0,1207649.0,,212979700.0,128278988.0,84700712.0,80607821.0,69871040.0,150478861.0,13527956.0,134628238.0,130325773.0,4302465.0,52492611.0,65700130.0,195092902.0,130974378.0,64118524.0,,11448554.0,634193.0,10610336.0,,52433745.0,51376714.0,1327009.0,763659.0,51376714.0,12260617.0,39116097.0,34602248.0,1270360.0,838218.0,-306518.0,-1293379.0,6404945.0,99833635.0,-84946353.0,2612110.0,2589091.0,,,122.11,122.11,283369203.0
PAZ.SN,2016,12,non_financial,393126162.0,203255631.0,189870531.0,23269826.0,21885490.0,140942216.0,970541.0,869025.0,,245203563.0,131864094.0,113339469.0,89848418.0,97481828.0,187330246.0,11296097.0,147922599.0,142274378.0,5648221.0,52492611.0,78064120.0,111814004.0,75486493.0,36327511.0,,12987444.0,693360.0,12223996.0,,23938244.0,24788625.0,1311387.0,306810.0,24788625.0,4020460.0,20768165.0,20240273.0,-30043797.0,763448.0,-282369.0,-5400057.0,12184875.0,79159207.0,-46535245.0,20531907.0,-14911947.0,,,71.43,71.43,283369203.0
PAZ.SN,2017,12,non_financial,414764018.0,200433602.0,214330416.0,22799884.0,18669695.0,136586648.0,973215.0,539895.0,,255171034.0,128230733.0,126940301.0,88765766.0,,88765766.0,11302683.0,159592984.0,152346833.0,7246151.0,52492611.0,91184941.0,166925016.0,117369791.0,49555225.0,,17042925.0,351140.0,22567770.0,,32971973.0,30859301.0,809519.0,1025861.0,30859301.0,6202440.0,24656861.0,21809208.0,4770939.0,776928.0,-395420.0,-4187223.0,8217707.0,88479165.0,-82466157.0,-1053658.0,-469942.0,,,76.96,76.96,283369203.0
PAZ.SN,2018,12,non_financial,436148473.0,207379892.0,228768581.0,25770051.0,23203261.0,116227048.0,709253.0,313093.0,,264010185.0,133533688.0,130476497.0,95095132.0,,95095132.0,9534742.0,172138288.0,168010010.0,4128278.0,52492611.0,104680781.0,136357380.0,91751667.0,44605713.0,,13120023.0,174038.0,30175934.0,,31676394.0,31841597.0,1021695.0,610258.0,31841597.0,9256389.0,22585208.0,22077363.0,10563632.0,751980.0,-256319.0,-566613.0,8501076.0,70095501.0,-46150047.0,-7026852.0,2970167.0,,,77.91,77.91,283369203.0
PAZ.SN,2019,12,non_financial,535111105.0,198868846.0,336242259.0,46534820.0,9337952.0,112913314.0,4577373.0,362235.0,,342495585.0,129124157.0,213371428.0,93308602.0,178269683.0,271578285.0,9958592.0,192615520.0,186401009.0,6214511.0,52492611.0,119827599.0,149916631.0,100071714.0,49844917.0,,13115965.0,390852.0,,,37115374.0,37618194.0,843697.0,571718.0,37618194.0,9779406.0,27838788.0,24725792.0,-20997892.0,439076.0,-244494.0,1205095.0,8784445.0,119183576.0,-67885466.0,40557566.0,20764769.0,,,87.26,87.26,283369203.0
PAZ.SN,2020,12,non_financial,581010849.0,228261307.0,352749542.0,59809423.0,8608189.0,127444531.0,302871.0,338745.0,,398383673.0,191999610.0,206384063.0,157565842.0,163069255.0,320635097.0,9060770.0,182627176.0,177688311.0,4938865.0,52492611.0,115696725.0,58006760.0,37879460.0,20127300.0,,8996058.0,118554.0,,,11274725.0,11386986.0,570245.0,458140.0,11386986.0,631609.0,10755377.0,9666997.0,-10082856.0,329094.0,-73690.0,2669650.0,7650968.0,69523131.0,-22758476.0,20687809.0,13274603.0,,,34.11,34.11,283369203.0
PAZ.SN,2021,12,non_financial,639377855.0,259675699.0,379702156.0,34073618.0,19661370.0,169447441.0,559766.0,827841.0,279686.0,438085377.0,226386935.0,211698442.0,176411489.0,154341395.0,330752884.0,16261463.0,201292478.0,194277310.0,7015168.0,52492611.0,130461426.0,105528819.0,66129559.0,39399260.0,,14566778.0,331972.0,14380260.0,,25190961.0,28849122.0,324950.0,610148.0,28849122.0,4022848.0,24826274.0,23040787.0,-41480985.0,349344.0,-498111.0,2386866.0,4817276.0,82071161.0,-88426327.0,13358314.0,-25735805.0,,,81.31,81.31,283369203.0
PAZ.SN,2022,12,non_financial,688119019.0,289985812.0,398133207.0,23890192.0,10825330.0,222631267.0,858317.0,818820.0,133886.0,463638795.0,260713096.0,202925699.0,190128793.0,163028456.0,353157249.0,18642510.0,224480224.0,220852225.0,3627999.0,52492611.0,154656375.0,148806989.0,89500415.0,59306574.0,,14759799.0,569298.0,,,42183154.0,43017414.0,1964766.0,1994272.0,43017414.0,1265063.0,41453486.0,,-4447411.0,403240.0,-618526.0,4265575.0,9351184.0,125082648.0,-124275302.0,-10001590.0,-10183426.0,,,134.27,134.27,283369203.0
PAZ.SN,2023,12,non_financial,726925901.0,318630308.0,408295593.0,16670309.0,15604025.0,238232394.0,797939.0,846109.0,65886.0,488161348.0,297114322.0,191047026.0,251820650.0,141545792.0,393366442.0,15396240.0,238764553.0,235098891.0,3665662.0,52492611.0,167650727.0,145914635.0,100787778.0,45126857.0,,17981173.0,127256.0,,,27241552.0,23278173.0,1770410.0,5451904.0,23278173.0,1857302.0,21420871.0,,12176423.0,622507.0,-511431.0,2300602.0,11901506.0,110548450.0,-119225625.0,-21696908.0,-7219883.0,,,67.96,67.96,283369203.0
PAZ.SN,2024,12,non_financial,792929285.0,393428763.0,399500522.0,19418475.0,61226406.0,266382980.0,635166.0,799147.0,,544744043.0,371465858.0,173278185.0,312874369.0,131150074.0,444024443.0,20006047.0,248185242.0,245057585.0,3127657.0,52492611.0,174639232.0,146723566.0,105208087.0,41515479.0,,20278640.0,-47884.0,,,21188955.0,13176410.0,1056577.0,7383894.0,13176410.0,-283214.0,13459624.0,,-29525592.0,605043.0,-332701.0,3546144.0,8501076.0,113730290.0,-77687993.0,28727614.0,2748166.0,,,48.96,48.96,283369203.0
PAZ.SN,2025,12,non_financial,721549837.0,310467612.0,411082225.0,42483098.0,24854774.0,204478373.0,592823.0,794951.0,,461483305.0,271695906.0,189787399.0,225810254.0,139941868.0,365752122.0,12327204.0,260066532.0,257220696.0,2845836.0,52492611.0,186244540.0,197047489.0,142291301.0,54756188.0,,23695912.0,16435.0,,,31076711.0,20504307.0,1363093.0,7517377.0,20504307.0,3278289.0,17226018.0,,105770929.0,538949.0,-507011.0,2308299.0,4250538.0,117838074.0,-199933255.0,-85014605.0,23064623.0,,,58.95,58.95,283369203.0
QUINENCO.SN,2012,12,non_financial,26124014438000.0,623294189000.0,2247847490000.0,254129748000.0,136833092000.0,107251100000.0,216470444000.0,1071862889000.0,864212768000.0,22535541800000.0,360056164000.0,725684829000.0,135723470000.0,121912410000.0,257635880000.0,124806181000.0,3588472638000.0,1893719561000.0,1694753077000.0,855336413000.0,836932656000.0,1653895018000.0,1434776088000.0,219118930000.0,5716368000.0,183826409000.0,9632958000.0,11196609000.0,61008373000.0,64043589000.0,25175071000.0,21253894000.0,31449941000.0,25175071000.0,-6088829000.0,426442925000.0,139642577000.0,-1073964796000.0,19012989000.0,-33720274000.0,30367912000.0,115582127000.0,462890697000.0,-274430089000.0,1026809476000.0,-48591575000.0,,,10.4341,10.4341,1344577775.0
QUINENCO.SN,2013,12,non_financial,29471929913000.0,900416530000.0,2642199472000.0,386210633000.0,209546617000.0,129156053000.0,306910733000.0,1151783380000.0,932519610000.0,25045136578000.0,452481369000.0,863702347000.0,135715083000.0,165302072000.0,301017155000.0,198441476000.0,4426793335000.0,2417360663000.0,2009432672000.0,1223669810000.0,896392481000.0,2054946238000.0,1818217448000.0,236728790000.0,6210591000.0,205679989000.0,23496663000.0,3280744000.0,66650705000.0,78351281000.0,3242784000.0,16341094000.0,39519038000.0,3242784000.0,8748438000.0,432504234000.0,124840504000.0,-159463388000.0,20705785000.0,-41449610000.0,-717066091000.0,97591207000.0,541549712000.0,-441260741000.0,1273570014000.0,457953215000.0,,,88.7323,,1662759593.0
QUINENCO.SN,2014,12,non_financial,32199577399.0,805525355.0,3751668273.0,196970560.0,211118915.0,112408280.0,347507159.0,1093874998.0,873133439.0,26665495709.0,561163248.0,933194823.0,122464141.0,103096519.0,225560660.0,197251571.0,5534081690.0,2835293157.0,2698788533.0,1223669810.0,1123383805.0,2540694169.0,2275471521.0,265222648.0,6122884.0,236160762.0,14390829.0,18730964.0,106968307.0,583276001.0,479909102.0,22948066.0,41235146.0,479909102.0,89117922.0,801898914.0,342089458.0,-175307415.0,23524119.0,-100659826.0,205774253.0,349397122.0,538161880.0,-553320219.0,8363861.0,99232132.0,,,205.736,205.73597,1662759593.0
QUINENCO.SN,2015,12,non_financial,35999722782.0,652058840.0,4059800974.0,127131019.0,243666167.0,127932281.0,392187426.0,1095104972.0,874419641.0,29914823211.0,389935811.0,926472652.0,56662362.0,122561301.0,179223663.0,210404107.0,6084899571.0,3021807114.0,3063092457.0,1223669810.0,1172945419.0,2164496591.0,1881689788.0,282806803.0,7496629.0,255527902.0,12377959.0,4094803.0,92208102.0,24710830.0,-26956041.0,10651030.0,42050792.0,-26956041.0,850965.0,451316118.0,96619765.0,-938490742.0,27045234.0,-55264016.0,402842877.0,177360453.0,277545148.0,-405200145.0,639651254.0,192610316.0,,,58.1081,58.1081,1662759593.0
QUINENCO.SN,2016,12,non_financial,36801508126.0,995454925.0,4248305415.0,460605476.0,192833243.0,89422619.0,652212321.0,1134051166.0,850353823.0,30409127404.0,410712236.0,1333023682.0,64603426.0,194639282.0,259242708.0,168069269.0,6392380722.0,2998627999.0,3393752723.0,1223669810.0,1287450213.0,2158855134.0,1815695118.0,343160016.0,,311952150.0,19732941.0,7292018.0,145078430.0,66123838.0,83532734.0,9545810.0,44323236.0,83532734.0,29239995.0,548909951.0,176902259.0,-116847750.0,57029743.0,-105103039.0,476327547.0,105749880.0,1221303306.0,,21888445.0,341058834.0,,,,,0.0
QUINENCO.SN,2017,12,non_financial,37982419835.0,876108615.0,4282127528.0,273213861.0,225010317.0,99512693.0,651863303.0,1213046950.0,853376498.0,31429629367.0,432363697.0,1381914322.0,61459961.0,183900137.0,245360098.0,206029556.0,6552790468.0,2963713130.0,3589077338.0,1223669810.0,1363473367.0,2381154111.0,2025229943.0,355924168.0,,323360953.0,17489615.0,10056584.0,150694372.0,79608666.0,14752625.0,14737473.0,50705022.0,14752625.0,65162884.0,449331556.0,108739810.0,1171101796.0,70005305.0,-96958098.0,-1380962778.0,108977919.0,933437382.0,,68959285.0,-204866013.0,,,,,0.0
QUINENCO.SN,2018,12,non_financial,41736082582.0,973990965.0,4835596807.0,295396896.0,222385740.0,99026213.0,789370490.0,1324597443.0,932633285.0,34615040173.0,423167102.0,1773393794.0,60219474.0,315683196.0,375902670.0,209074376.0,7121042409.0,3213351221.0,3907691188.0,1223669810.0,1461989026.0,2798851007.0,2393381689.0,405469318.0,,360205052.0,14455098.0,4772507.0,165501779.0,65307419.0,99629728.0,15692492.0,55932328.0,99629728.0,7584543.0,590446600.0,180430410.0,-402925346.0,72058138.0,-68437072.0,-25258663.0,121876296.0,570030308.0,,546231277.0,260570763.0,,,108.5126,,0.0
QUINENCO.SN,2019,12,non_financial,47696197083.0,1025848202.0,5397020859.0,551692639.0,208040780.0,119803622.0,1252692759.0,1344643555.0,945195674.0,40196805139.0,521269987.0,2154984736.0,,,,244537725.0,7499391944.0,3486434178.0,4012957766.0,1223669810.0,1588184889.0,3010183741.0,2616195196.0,393988545.0,,329781455.0,10936825.0,4117367.0,183612485.0,71379060.0,111457022.0,18668544.0,74343941.0,111457022.0,13173168.0,685540876.0,210049493.0,1337264255.0,133784128.0,-88533297.0,-203998560.0,146849647.0,342764116.0,-168215511.0,765938533.0,1933736864.0,,,0.126,,0.0
QUINENCO.SN,2020,12,non_financial,52885956697.0,1143051372.0,5647781818.0,612702842.0,165369213.0,114724579.0,991080011.0,1337480374.0,964149208.0,45120033834.0,653352236.0,2301570012.0,,,,191311938.0,7765922863.0,3537584774.0,4228338089.0,1223669810.0,2291413245.0,2573841090.0,2167966937.0,405874153.0,,338198807.0,20455818.0,3280542.0,197921157.0,81875525.0,261789522.0,6917322.0,86001736.0,261789522.0,43598167.0,679367073.0,247247112.0,2573961396.0,141950971.0,-98980402.0,109845715.0,167274649.0,586341218.0,-305807863.0,-403755187.0,2217750363.0,,,,,0.0
QUINENCO.SN,2021,12,non_financial,61744420490.0,1169537595.0,9004675589.0,644275755.0,268353273.0,132546221.0,1182148802.0,1383211592.0,993359175.0,51110166683.0,1286985083.0,2548950206.0,,,,304769167.0,10634253807.0,5374260915.0,5259992892.0,1223669810.0,3565784533.0,3478212763.0,2919369281.0,558843482.0,,406160715.0,6290851.0,5535546.0,255894916.0,144986956.0,2578925449.0,7103027.0,87187552.0,2578925449.0,18377628.0,3353534479.0,1893145641.0,4210791758.0,146356812.0,-99317174.0,-3001495114.0,642339403.0,591170822.0,,-361588480.0,1231492166.0,,,1139.0,,1662759593.0
QUINENCO.SN,2022,12,non_financial,69572549642.0,2491560245.0,11975726818.0,672577057.0,295621128.0,227263353.0,1115818017.0,1252473279.0,1002398197.0,55571135623.0,2952928556.0,2497654855.0,,,,394285967.0,14001414019.0,7329507900.0,6671906119.0,1223669810.0,5558459930.0,4891034721.0,4276775514.0,614259207.0,,507273780.0,7959799.0,10521789.0,228499805.0,89164141.0,4620295212.0,33927661.0,109198285.0,4620295212.0,-163241042.0,6214271997.0,3535321747.0,591366760.0,134679355.0,-183697292.0,147646699.0,1303472054.0,1320874986.0,,-1897046190.0,-1155135202.0,,,,,1662759593.0
QUINENCO.SN,2023,12,non_financial,69348511034.0,3897029041.0,9665902419.0,1659443687.0,331455406.0,224968123.0,1458810716.0,1348479532.0,1074574545.0,54164813392.0,1341580309.0,2703118060.0,,,,405057011.0,15183697642.0,8047560387.0,7136137255.0,1223669810.0,6145831191.0,5258858720.0,4663363392.0,595495328.0,,526203142.0,5137595.0,7783510.0,255842388.0,187973750.0,941552175.0,110623595.0,128623572.0,941552175.0,569366385.0,1975625756.0,841966856.0,720730226.0,146589008.0,-298236803.0,2999019037.0,1722394842.0,1205806400.0,,-3363409633.0,425623368.0,,,,,1662759593.0
